vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,vBones#Bone_Eye_L,vBones#Bone_Eye2_R 1,vBones#srfBind_Lf_Eye,vBones#Bone_Eye_R,vBones#Bone_Eye2_R,vBones#srfBind_Rt_Eye,vBones#Bone_Shoulder_L,vBones#Bone_UpperArm_L,vBones#Bone_Forearm_L,vBones#Bone_Hand_L,vBones#Bone_Fingers_L,vBones#Bone_Thumb_L,vBones#Bone_Shoulder_R,vBones#Bone_UpperArm_R,vBones#Bone_Forearm_R,vBones#Bone_Hand_R,vBones#Bone_Fingers_R,vBones#Bone_Thumb_R,vBones#Bone_UpperLeg_L,vBones#Bone_LowerLeg_L,vBones#Bone_Foot_L,vBones#Bone_Toes_L,vBones#Bone_FootNub_L,vBones#Bone_UpperLeg_R,vBones#Bone_LowerLeg_R,vBones#Bone_Foot_R,vBones#Bone_Toes_R,vBones#Bone_FootNub_R,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,aBones#Bone_Eye_L,aBones#Bone_Eye2_R 1,aBones#srfBind_Lf_Eye,aBones#Bone_Eye_R,aBones#Bone_Eye2_R,aBones#srfBind_Rt_Eye,aBones#Bone_Shoulder_L,aBones#Bone_UpperArm_L,aBones#Bone_Forearm_L,aBones#Bone_Hand_L,aBones#Bone_Fingers_L,aBones#Bone_Thumb_L,aBones#Bone_Shoulder_R,aBones#Bone_UpperArm_R,aBones#Bone_Forearm_R,aBones#Bone_Hand_R,aBones#Bone_Fingers_R,aBones#Bone_Thumb_R,aBones#Bone_UpperLeg_L,aBones#Bone_LowerLeg_L,aBones#Bone_Foot_L,aBones#Bone_Toes_L,aBones#Bone_FootNub_L,aBones#Bone_UpperLeg_R,aBones#Bone_LowerLeg_R,aBones#Bone_Foot_R,aBones#Bone_Toes_R,aBones#Bone_FootNub_R,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,p0Bones#Bone_Eye_L,p0Bones#Bone_Eye2_R 1,p0Bones#srfBind_Lf_Eye,p0Bones#Bone_Eye_R,p0Bones#Bone_Eye2_R,p0Bones#srfBind_Rt_Eye,p0Bones#Bone_Shoulder_L,p0Bones#Bone_UpperArm_L,p0Bones#Bone_Forearm_L,p0Bones#Bone_Hand_L,p0Bones#Bone_Fingers_L,p0Bones#Bone_Thumb_L,p0Bones#Bone_Shoulder_R,p0Bones#Bone_UpperArm_R,p0Bones#Bone_Forearm_R,p0Bones#Bone_Hand_R,p0Bones#Bone_Fingers_R,p0Bones#Bone_Thumb_R,p0Bones#Bone_UpperLeg_L,p0Bones#Bone_LowerLeg_L,p0Bones#Bone_Foot_L,p0Bones#Bone_Toes_L,p0Bones#Bone_FootNub_L,p0Bones#Bone_UpperLeg_R,p0Bones#Bone_LowerLeg_R,p0Bones#Bone_Foot_R,p0Bones#Bone_Toes_R,p0Bones#Bone_FootNub_R,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,pBones#Bone_Eye_L,pBones#Bone_Eye2_R 1,pBones#srfBind_Lf_Eye,pBones#Bone_Eye_R,pBones#Bone_Eye2_R,pBones#srfBind_Rt_Eye,pBones#Bone_Shoulder_L,pBones#Bone_UpperArm_L,pBones#Bone_Forearm_L,pBones#Bone_Hand_L,pBones#Bone_Fingers_L,pBones#Bone_Thumb_L,pBones#Bone_Shoulder_R,pBones#Bone_UpperArm_R,pBones#Bone_Forearm_R,pBones#Bone_Hand_R,pBones#Bone_Fingers_R,pBones#Bone_Thumb_R,pBones#Bone_UpperLeg_L,pBones#Bone_LowerLeg_L,pBones#Bone_Foot_L,pBones#Bone_Toes_L,pBones#Bone_FootNub_L,pBones#Bone_UpperLeg_R,pBones#Bone_LowerLeg_R,pBones#Bone_Foot_R,pBones#Bone_Toes_R,pBones#Bone_FootNub_R,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,wBones#Bone_Eye_L,wBones#Bone_Eye2_R 1,wBones#srfBind_Lf_Eye,wBones#Bone_Eye_R,wBones#Bone_Eye2_R,wBones#srfBind_Rt_Eye,wBones#Bone_Shoulder_L,wBones#Bone_UpperArm_L,wBones#Bone_Forearm_L,wBones#Bone_Hand_L,wBones#Bone_Fingers_L,wBones#Bone_Thumb_L,wBones#Bone_Shoulder_R,wBones#Bone_UpperArm_R,wBones#Bone_Forearm_R,wBones#Bone_Hand_R,wBones#Bone_Fingers_R,wBones#Bone_Thumb_R,wBones#Bone_UpperLeg_L,wBones#Bone_LowerLeg_L,wBones#Bone_Foot_L,wBones#Bone_Toes_L,wBones#Bone_FootNub_L,wBones#Bone_UpperLeg_R,wBones#Bone_LowerLeg_R,wBones#Bone_Foot_R,wBones#Bone_Toes_R,wBones#Bone_FootNub_R,p0,p
0,42.5815,6.501142,3.936636,3.936636,19.17563,19.13886,0,0,0,0,0,0,5.173754,17.28213,32.87216,36.31356,0,0,1.18694,18.15672,32.24473,42.08228,0,0,27.09249,11.13449,27.73489,2.055841,0,24.26711,3.560822,27.68405,0,0,2.96753,316.4929,123.3505,71.21642,71.21642,178.0411,181.567,0,0,0,0,0,0,87.22195,261.6659,312.4609,318.4897,0,0,50.35762,181.567,436.1101,419.8149,0,0,201.4305,79.62239,174.4439,0,0,174.4439,0,170.771,0,0,0.258807,0.2902086,0.06697658,0.1199518,0.1199518,0.3483662,0.3552652,0,0,0,0,0,0,0.0342854,0.006196816,0.01397476,0.00792333,0,0,0.01796287,0.003982067,0.01808546,0.01056564,0,0,0.04840252,0.01874882,0.03214374,0,0,0.03722906,0,0.03351749,0,0,0.2558433,0.2332753,0.07700193,0.1197523,0.1197523,0.3138793,0.3151623,0,0,0,0,0,0,0.02437496,0.006891605,0.01430125,0.009104074,0,0,0.03123985,0.005062878,0.01411326,0.008236363,0,0,0.044292,0.02718547,0.027674,0,0,0.02920074,0,0.03131699,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.08671418,0.07998671
0,53.08212,10.34751,6.052233,6.052233,25.17887,25.17887,0,0,0,0,0,0,2.055841,14.68165,22.45801,29.07407,0,0,3.357175,14.537,17.68503,29.50696,0,0,32.97913,8.392939,33.3825,2.907398,0,29.95712,4.279575,33.42467,0,0,3.266544,219.5038,201.4305,87.22195,87.22195,201.4305,201.4305,0,0,0,0,0,0,0,266.4675,489.5324,271.1841,0,0,106.8246,201.4305,441.8866,503.5767,0,0,188.421,213.6493,137.91,0,0,94.21048,0,188.421,0,0,0.2848848,0.2012743,0.1093723,0.1469104,0.1469104,0.3941314,0.3941314,0,0,0,0,0,0,0,0.006310529,0.02189425,0.006746471,0,0,0.03810501,0.004417707,0.01832502,0.0126737,0,0,0.04527641,0.05030837,0.02541186,0,0,0.02010599,0,0.03698168,0,0,0.2478553,0.1819604,0.0946263,0.1427396,0.143821,0.2909845,0.2913227,0,0,0,0,0,0,0.01253701,0.005789884,0.02093447,0.008994427,0,0,0.03970554,0.004514195,0.01723826,0.01010292,0,0,0.03779662,0.03376701,0.02370827,0,0,0.02402238,0.003185972,0.0277294,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.09217356,0.07840158
0,60.33659,16.99442,8.722198,8.722198,31.91535,31.95947,0,0,0,0,0,0,0,14.91962,5.934703,24.46946,0,0,4.111682,13.11019,2.907398,16.23118,0,0,37.00532,0,37.70307,2.907398,0,33.06446,5.173754,39.70511,0,0,3.243516,79.62239,230.7677,100.7152,100.7152,50.35762,50.35762,0,0,0,0,0,0,0,133.2337,669.0188,364.8758,0,0,142.4329,222.3733,450.4126,222.3733,0,0,106.8246,159.2448,87.22195,0,0,79.62239,0,106.8246,0,0,0.2828766,0.07300986,0.1253017,0.1696375,0.1696375,0.09853283,0.09853283,0,0,0,0,0,0,0,0.003155264,0.02992174,0.009077316,0,0,0.05080668,0.004877016,0.01867859,0.005596551,0,0,0.02566931,0.03749764,0.01607187,0,0,0.01699266,0,0.02096664,0,0,0.2138444,0.1115709,0.09704596,0.1655893,0.1677521,0.2349682,0.2320887,0,0,0,0,0,0,0.003809489,0.005421287,0.02452023,0.01041389,0,0,0.04485508,0.004851646,0.01806223,0.01282772,0,0,0.02754404,0.03234972,0.01783038,0,0,0.01910877,0.007796754,0.01970774,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.06097016,0.07026056
0,62.83029,24.52696,11.86941,11.92861,33.59285,33.61382,0,0,0,0,0,0,0,13.42871,16.18773,18.42629,0,0,7.316793,15.38452,12.10447,20.14308,0,0,39.31286,3.936636,39.98797,3.560822,0,33.00049,3.753435,43.17295,0,0,0.6845208,50.35762,155.2126,106.8246,112.6031,118.0991,112.6031,0,0,0,0,0,0,0,264.0777,652.7104,497.2421,0,0,195.0343,238.8672,457.3961,658.5125,0,0,35.60821,100.7152,61.67524,0,0,71.21642,79.62239,0,0,0,0.05969906,0.04617549,0.08427702,0.1799278,0.1896605,0.23108,0.2203261,0,0,0,0,0,0,0,0.006253932,0.02919235,0.0123703,0,0,0.06956992,0.005238757,0.01896819,0.01657303,0,0,0.008556436,0.02371559,0.01136453,0,0,0.0151987,0.02867375,0,0,0,0.1576283,0.05911067,0.07769702,0.160166,0.1634103,0.214901,0.2088038,0,0,0,0,0,0,0,0.006377374,0.02227169,0.01373862,0,0,0.04817192,0.005273883,0.01632172,0.0153516,0,0,0.02056263,0.02446289,0.01237035,0,0,0.01546387,0.01240754,0.01032141,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.05944953,0.06041525
0,64.06274,29.76841,15.61178,15.56659,29.79206,29.8157,0,0,0,0,0,0,0,9.421051,38.0564,18.7672,0,0,12.89348,20.76301,27.35126,40.4608,0,0,39.49164,7.412442,41.54317,4.111682,0,32.48414,1.18694,43.22187,0,0,1.467619,0,79.62239,123.3505,123.3505,112.6031,106.8246,0,0,0,0,0,0,0,337.8093,330.2171,817.4414,0,0,50.35762,261.6659,334.0348,1176.156,0,0,61.67524,50.35762,35.60821,0,0,61.67524,35.60821,35.60821,0,0,0.1279953,0,0.0432332,0.2077627,0.2077627,0.2203261,0.2090197,0,0,0,0,0,0,0,0.008000057,0.0147689,0.02033616,0,0,0.01796287,0.00573877,0.01385241,0.02960076,0,0,0.01482018,0.0118578,0.006561312,0,0,0.01316246,0.01282329,0.006988878,0,0,0.1322648,0.03674686,0.05009983,0.1444102,0.146573,0.2026721,0.1979277,0,0,0,0,0,0,0,0.00797705,0.01626247,0.01632132,0,0,0.04248757,0.00559408,0.01277745,0.01590276,0,0,0.02097774,0.01500278,0.008685421,0,0,0.01426679,0.01266136,0.005435795,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.05947414,0.05308583
0,64.01873,32.70028,19.71896,19.68321,26.19356,26.16665,0,0,0,0,0,0,1.18694,15.61178,49.0686,31.95947,0,0,14.43976,28.16335,38.58946,20.99915,0,0,37.42176,9.039472,42.29934,4.279575,0,31.47082,0,42.84538,0,0,1.52419,50.35762,0,0,0,106.8246,106.8246,0,0,0,0,0,0,0,422.8244,35.60821,842.6465,0,0,137.91,278.1091,159.2448,213.6493,0,0,137.91,0,35.60821,0,0,61.67524,0,0,0,0,0.1329291,0.04617549,0,0,0,0.2090197,0.2090197,0,0,0,0,0,0,0,0.0100134,0.001592571,0.02096321,0,0,0.04919336,0.006099397,0.006603873,0.005376993,0,0,0.03313894,0,0.006561312,0,0,0.01316246,0,0,0,0,0.1261111,0.04931423,0.03248957,0.1137094,0.1147908,0.2057561,0.2048771,0,0,0,0,0,0,0,0.008748007,0.01198044,0.01574125,0,0,0.04050231,0.007072074,0.008190978,0.01347254,0,0,0.02613663,0.01144351,0.007396979,0,0,0.01444699,0.01383525,0.004451178,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.03232654,0.0492504
0,62.66189,33.29799,20.4898,20.4898,22.73855,22.73855,0,0,0,0,0,0,2.055841,28.70834,50.65098,53.75467,0,0,11.44645,36.77618,44.01323,25.37395,0,0,33.14957,8.882252,42.24934,4.747762,0,29.86291,0,42.03204,0,0,1.585362,79.62239,50.35762,87.22195,87.22195,94.21048,100.7152,0,0,0,0,0,0,0,511.0746,236.1982,407.5549,0,0,112.6031,254.2936,87.22195,191.7561,0,0,146.8164,61.67524,35.60821,0,0,71.21642,50.35762,35.60821,0,0,0.1382641,0.07300986,0.02734307,0.1469104,0.1469104,0.184338,0.1970657,0,0,0,0,0,0,0,0.01210335,0.01056392,0.01013908,0,0,0.04016621,0.005577082,0.00361709,0.004825998,0,0,0.03527909,0.01452277,0.006561312,0,0,0.0151987,0.01813487,0.006988878,0,0,0.1385197,0.07595701,0.04037055,0.1151851,0.1133995,0.1938215,0.1952884,0,0,0,0,0,0,0,0.009155181,0.01322118,0.01316123,0,0,0.03567482,0.009846013,0.004444416,0.01264855,0,0,0.02978987,0.01391392,0.007894299,0,0,0.0161234,0.02070839,0.007141199,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.0548278,0.05148606
0,59.99705,31.5379,17.64516,17.64516,19.50345,19.50345,0,0,0,0,0,0,3.140349,45.53927,42.76309,64.31516,0,0,9.715529,29.12249,47.09065,24.98226,0,0,28.41237,6.71435,41.33919,4.279575,0,27.68405,1.678587,40.79026,0,0,1.651068,123.3505,123.3505,79.62239,79.62239,94.21048,94.21048,0,0,0,0,0,0,0,94.21048,518.464,219.5038,0,0,87.22195,797.0217,0,782.5729,0,0,112.6031,112.6031,50.35762,0,0,87.22195,94.21048,61.67524,0,0,0.1439945,0.1131064,0.06697658,0.1341103,0.1341103,0.184338,0.184338,0,0,0,0,0,0,0,0.002231108,0.02318821,0.005460777,0,0,0.03111261,0.01748001,0,0.01969531,0,0,0.02705783,0.02651484,0.009279097,0,0,0.01861453,0.03392723,0.01210509,0,0,0.1442091,0.1117052,0.0616157,0.1155485,0.1137629,0.1855611,0.1836985,0,0,0,0,0,0,0,0.00951733,0.01678462,0.01171734,0,0,0.03164737,0.01340946,0.002570005,0.01344432,0,0,0.02956045,0.01579211,0.01038338,0,0,0.01903605,0.02875251,0.01018027,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.05822058,0.05448721
0,56.01365,27.45408,15.0606,15.0606,16.40386,16.40386,0,0,0,0,0,0,4.111682,47.74432,25.42941,60.47653,0,0,8.64106,7.316793,47.72956,42.68065,0,0,24.61297,2.65408,39.58073,2.907398,0,24.84088,5.173754,39.13326,0,0,1.720413,159.2448,191.7561,71.21642,61.67524,94.21048,87.22195,0,0,0,0,0,0,0,574.166,513.5495,596.9033,0,0,61.67524,865.6558,50.35762,779.3256,0,0,112.6031,71.21642,71.21642,0,0,106.8246,142.4329,61.67524,0,0,0.1500423,0.1460197,0.1041193,0.1199518,0.1038814,0.184338,0.1706639,0,0,0,0,0,0,0,0.01359749,0.02296841,0.01484965,0,0,0.02199994,0.01898528,0.002088328,0.01961358,0,0,0.02705783,0.01676945,0.01312262,0,0,0.02279805,0.05129315,0.01210509,0,0,0.1502309,0.1466553,0.07846466,0.1207367,0.1189511,0.1763003,0.169852,0,0,0,0,0,0,0,0.01151562,0.01800988,0.01270103,0,0,0.02469776,0.01474913,0.003148278,0.01501786,0,0,0.02781702,0.01309565,0.01416805,0,0,0.02275608,0.03068206,0.01350225,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.05832275,0.05714532
0,50.70658,21.06614,12.61736,12.5614,13.42871,13.42871,0,0,0,0,0,0,4.893881,29.55467,8.223367,42.09902,0,0,8.050224,27.93734,45.93969,66.29991,0,0,20.89828,0,36.96723,1.678587,0,21.29892,9.93066,37.08139,0,0,1.792814,198.2582,167.0173,61.67524,71.21642,87.22195,79.62239,0,0,0,0,0,0,0,740.9605,287.0827,728.8835,0,0,50.35762,593.7084,123.3505,304.2368,0,0,112.6031,0,106.8246,0,0,123.3505,50.35762,87.22195,0,0,0.1563565,0.1817931,0.09068672,0.1038814,0.1199518,0.1706639,0.1557941,0,0,0,0,0,0,0,0.01754755,0.01283972,0.01813303,0,0,0.01796287,0.01302102,0.005115338,0.007656842,0,0,0.02705783,0,0.01968394,0,0,0.02632492,0.01813487,0.01711919,0,0,0.1565425,0.1828532,0.07743815,0.1086933,0.1104789,0.1647828,0.158615,0,0,0,0,0,0,0,0.01196773,0.01524435,0.01379227,0,0,0.02076964,0.0138346,0.005234979,0.01515911,0,0,0.02643187,0.006672638,0.0189434,0,0,0.02567283,0.02121313,0.01769277,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.05709545,0.05648218
0,44.09319,15.38452,10.34751,10.27921,10.68247,10.74821,0,0,0,0,0,0,5.934703,8.050224,1.18694,19.82584,0,0,7.121644,47.7148,41.74615,76.03062,0,0,17.28213,0,33.48785,0,0,17.11832,12.10447,34.6458,0,0,1.868816,238.8672,94.21048,61.67524,61.67524,71.21642,71.21642,0,0,0,0,0,0,0,472.3967,236.1982,499.7856,0,0,50.35762,419.8149,198.2582,667.1208,0,0,106.8246,0,128.3873,0,0,146.8164,0,100.7152,0,0,0.1629849,0.2190297,0.05115421,0.1038814,0.1038814,0.1393465,0.1393465,0,0,0,0,0,0,0,0.01118738,0.01056392,0.01243358,0,0,0.01796287,0.009207242,0.008221757,0.01678968,0,0,0.02566931,0,0.02365715,0,0,0.03133292,0,0.01976753,0,0,0.1631167,0.2139135,0.06410087,0.09931277,0.1010984,0.1492306,0.1501362,0,0,0,0,0,0,0,0.01014629,0.01148465,0.01274926,0,0,0.02076964,0.01105319,0.008169114,0.01539064,0,0,0.0256428,0.001863273,0.02379094,0,0,0.02589083,0.01115402,0.02338356,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.05387975,0.05503254
0,36.17752,12.22031,8.223367,8.137257,8.050224,8.050224,0,0,0,0,0,0,6.71435,12.16253,9.270305,8.802588,0,0,5.934703,37.4782,35.11033,54.78016,0,0,13.68847,0,29.12249,0,0,12.27781,10.68247,31.84907,0,0,1.946552,280.3795,87.22195,50.35762,50.35762,71.21642,79.62239,0,0,0,0,0,0,0,137.91,188.421,390.0687,0,0,61.67524,528.1558,268.8362,832.8082,0,0,100.7152,0,155.2126,0,0,118.0991,0,163.1774,0,0,0.1697645,0.2570944,0.04735959,0.08481877,0.08481877,0.1393465,0.1557941,0,0,0,0,0,0,0,0.003266009,0.008427095,0.00970406,0,0,0.02199994,0.01158334,0.01114862,0.0209596,0,0,0.02420126,0,0.0286001,0,0,0.02520419,0,0.03202707,0,0,0.1699149,0.2287387,0.05113436,0.09117296,0.09295857,0.1386775,0.1466565,0,0,0,0,0,0,0.006023332,0.006411246,0.00834955,0.01002203,0,0,0.02223073,0.008769113,0.01118257,0.01511908,0,0,0.02484488,0,0.02866331,0,0,0.02267675,0.006289415,0.02983083,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.05442765,0.05358608
0,26.98829,9.270305,6.2807,6.2807,5.692367,5.567245,0,0,0,0,0,0,7.692255,13.21722,15.52127,14.43976,0,0,4.279575,23.2895,26.05874,29.53083,0,0,10.07153,0,23.88676,0,0,8.392939,9.421051,26.56739,0,0,2.027351,266.4675,79.62239,50.35762,50.35762,61.67524,71.21642,0,0,0,0,0,0,0,106.8246,137.91,278.1091,0,0,87.22195,167.0173,343.3933,449.0029,0,0,100.7152,0,181.567,0,0,61.67524,35.60821,207.6298,0,0,0.1768112,0.2443378,0.0432332,0.08481877,0.08481877,0.1206776,0.1393465,0,0,0,0,0,0,0,0.002529839,0.006168001,0.00691875,0,0,0.03111261,0.003662969,0.0142405,0.01130022,0,0,0.02420126,0,0.03345627,0,0,0.01316246,0.01282329,0.04075182,0,0,0.176921,0.2188806,0.04293324,0.08417653,0.08417653,0.1331235,0.1430015,0,0,0,0,0,0,0.02224491,0.003785837,0.006070765,0.0070084,0,0,0.02124737,0.006986691,0.01318932,0.01322568,0,0,0.02452749,0,0.03126675,0,0,0.01723922,0.007124049,0.03370775,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.05228464,0.05130482
0,18.27274,6.608606,4.441125,4.441125,3.357175,3.357175,0,0,0,0,0,0,8.722198,13.58516,20.07301,22.33219,0,0,2.907398,20.69505,14.58538,17.40398,0,0,6.71435,0,17.80413,0,0,6.052233,8.223367,19.64739,0,0,2.109681,195.0343,71.21642,50.35762,50.35762,71.21642,71.21642,0,0,0,0,0,0,137.91,123.3505,79.62239,170.771,0,0,50.35762,246.701,413.7304,371.7608,0,0,100.7152,0,207.6298,0,0,61.67524,35.60821,174.4439,0,0,0.1839915,0.1788369,0.03866894,0.08481877,0.08481877,0.1393465,0.1393465,0,0,0,0,0,0,0.05420999,0.002921207,0.003561097,0.004248411,0,0,0.01796287,0.005410565,0.01715738,0.009356244,0,0,0.02420126,0,0.03825871,0,0,0.01316246,0.01282329,0.03423838,0,0,0.1807406,0.1869568,0.03823916,0.07653783,0.07653783,0.1331235,0.1390996,0,0,0,0,0,0,0.04338452,0.003176513,0.003847948,0.004732468,0,0,0.01534598,0.006552597,0.01292804,0.01041035,0,0,0.02318298,0,0.02862256,0,0,0.01299581,0.007124049,0.03300634,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.04956758,0.04776941
0,11.75012,4.111682,2.907398,2.907398,1.678587,1.18694,0,0,0,0,0,0,4.279575,13.37615,22.98505,27.32549,0,0,3.357175,16.40386,0,11.19758,0,0,3.140349,0,10.81355,1.18694,0,4.111682,6.920994,13.73984,0,0,2.194153,159.2448,61.67524,35.60821,35.60821,71.21642,71.21642,0,0,0,0,0,0,233.4987,123.3505,35.60821,79.62239,0,0,0,396.5165,268.8362,306.3136,0,0,106.8246,0,128.3873,0,0,35.60821,0,146.8164,0,0,0.1913585,0.1460197,0.03348829,0.05997592,0.05997592,0.1393465,0.1393465,0,0,0,0,0,0,0.09178421,0.002921207,0.001592571,0.001980832,0,0,0,0.008696269,0.01114862,0.007709109,0,0,0.02566931,0,0.02365715,0,0,0.00759935,0,0.02881589,0,0,0.1694382,0.1477403,0.03367391,0.06159288,0.06159288,0.1176406,0.1197149,0,0,0,0,0,0,0.05247746,0.003442167,0.002314036,0.003433067,0,0,0.007448707,0.006355325,0.00993161,0.008106279,0,0,0.01931255,0,0.02010502,0,0,0.009308849,0.004274429,0.02879493,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.04301928,0.04023635
